SILQ	Aeroleve Aeródromo Privado Airport	-24.92909	-53.49601
SILR	One Hundred Heliport	-23.59502	-46.68445
SILS	Big Master Airport	-14.63693	-57.60815
SILT	Santa Fé do Sul Airport	-20.22847	-50.96894
SILU	BRPEC Agro-Pecuária Airport	-19.86531	-56.98792
SILV	VOCP Helipad	-23.59450	-46.68898
SILW	Monte das Acácias Heliport	-8.21988	-35.54488
SILY	Tabuleiro V Airport	-13.24366	-45.37534
SILZ	Fazenda Santo Expedito IV Airport	-9.83639	-47.30515
SIMB	Monumental Business Helipad	-23.61470	-46.56920
SIMC	Punta Del Este Heliport	-22.80882	-50.99497
SIMD	Reseda Office Heliport	-23.58272	-46.67481
SIME	Comandante Carlos Inácio Agnes Airport	-5.58377	-47.42803
SIMF	Fazenda Imperial Airport	-7.85025	-44.06917
SIMG	Fazenda Seis Palmas Airport	-21.09612	-57.71690
SIMH	Honda Automóveis Heliport	-22.83402	-47.19339
SIMI	Marina Igararecê Helipad	-23.76824	-45.40304
SIMJ	Capinópolis - Aviação Agrícola Buttarello Ltda. Airport	-18.65920	-49.54760
SIMK	Tenente Lund Pressoto Airport	-20.59220	-47.38290
SIML	Fazenda Siriema Airport	-15.84759	-55.83812
SIMM	Edifício Corporate Park Heliport	-23.58743	-46.67218
SIMN	Aviação Agrícola Manain Airport	-11.75411	-55.35907
SIMO	Fazenda Morro Vermelho Airport	-23.22803	-49.77761
SIMP	Fazenda Triunfo Airport	-17.63820	-54.07870
SIMQ	Fazenda Dois de Maio Airport	-18.20887	-55.75337
SIMR	Fazenda Reunidas Airport	-17.75136	-51.15194
SIMS	Fazenda Califórnia Airstrip	-19.09496	-54.18498
SIMT	Pedreira Maria Teresa LTDA Helipad	-23.92538	-46.46168
SIMU	Fazenda Mutum Airport	-22.27852	-52.84448
SIMV	Fazenda Mata Velha Airport	-19.83834	-47.84984
SIMW	Fazenda Retiro do Cervo I Airport	-20.35009	-53.97052
SIMX	Fazenda Jangada Airport	-15.24083	-56.57806
SIMY	Fazenda Porto Oculto Airport	-23.21111	-54.09598
SIMZ	Fazenda Primeiro de Maio Airport	-17.87557	-54.94156
SINA	Asas do Ar Airport	-15.61008	-47.57404
SINB	Tubarão Heliport	-23.82944	-45.38861
SINC	Campo Nuic Airport	-28.38167	-49.56917
SIND	Radin Helipad	-21.89250	-45.59598
SINE	Ibar Heliport	-23.52448	-46.33022
SINF	Heliponto N&F	-20.23078	-40.27699
SING	Fazenda São João Airport	-20.55667	-49.28833
SINH	Fazenda Esperança Airport	-22.64372	-53.56234
SINI	Fazenda Bela Vista do Caronal Airstrip	-18.20587	-55.97333
SINJ	Tamanduá Bandeira - MC Airstrip	-20.47297	-53.69275
SINK	Fazenda Negrinha Airport	-21.87483	-50.87290
SINL	Costão Heliport	-27.46417	-48.38304
SINM	Fazenda Mangabas Airport	-19.22774	-50.31409
SINN	Comandante Nelinho Airport	-28.97443	-49.48825
SINO	Innovare Hotel Helipad	-27.09623	-48.91412
SINP	Fazenda Santa Maria Airport	-21.50602	-56.42044
SINQ	Laranjal Airport	-0.79041	-52.48816
SINR	Fazenda Santa Rosa Airport	-17.06444	-57.76402
SINS	Fazenda Grupo Nissey Airport	-16.17029	-58.55730
SINT	Fazenda Santa Adélia Airport	-15.19374	-49.37641
SINU	Irmãos Hort Heliport	-27.11735	-48.94707
SINV	Fazenda Nova Baús Airport	-18.18820	-53.09938
SINW	International Paper Luís Antônio Heliport	-21.57262	-47.91383
SINX	Morro do Chapeú Heliport	-20.10897	-43.93881
SINY	Fazenda Nova Heliport	-8.15985	-36.19689
SINZ	Xanadu Airport	-25.43853	-50.52790
SIOA	Fazenda Primavera Airport	-15.56750	-39.15278
SIOB	Fazenda Guanabara Airport	-20.81820	-51.26680
SIOC	Santo Expedito Airport	-21.14321	-51.54401
SIOD	DIMEP Helipad	-23.52935	-46.74415
SIOE	Mocelin Airport	-25.79355	-53.03591
SIOF	Praiamar Helipad	-23.97876	-46.30902
SIOG	Suinobras Airport	-14.50730	-56.30274
SIOH	Cauê-Ijaci Heliport	-21.19477	-44.94145
SIOI	Fazenda Onça Parda Airport	-22.66266	-53.72926
SIOJ	Fazenda Porto Velho Airport	-20.31356	-44.69833
SIOL	Fazenda Rio Bonito Airport	-19.19987	-52.96893
SIOM	Fazenda Orquídeas Airport	-11.83913	-46.23299
SION	Tibagi Heliport	-4.25140	-38.95160
SIOO	Fazenda Água Doce do Pantanal Airport	-22.02580	-57.90288
SIOP	Poletto Airstrip	-13.79710	-55.28006
SIOQ	Fazenda Mato Alto Airport	-23.50549	-54.30931
SIOR	Adhemar Ribeiro Airport	-21.64192	-47.46999
SIOS	Fazenda Santa Josefa Airport	-22.76939	-53.95727
SIOT	Fazenda Santa Vergínia Airport	-21.48807	-52.40729
SIOU	Fazenda Progresso Airport	-3.37316	-47.42426
SIOW	Hospital Alemão Osvaldo Cruz Helipad	-23.56983	-46.64352
SIOX	Palhano Premium Helipad.	-23.33550	-51.17681
SIOY	Fazenda Santa Clara Heliport	-21.88067	-43.17574
SIOZ	Pista Aldeia Kenjdã	-7.95726	-53.26263
SIPA	Aeroclube de São José do Rio Pardo Airport	-21.64716	-46.92826
SIPB	CAVU - Clube de Aviação Ultraleve Airport	-2.44848	-44.12086
SIPC	Canto da Praia Helipad	-27.09371	-48.60468
SIPD	Vitória Hotel Residence Heliport	-22.90240	-47.04832
SIPE	Itapessoca Airport	-7.65601	-34.85650
SIPF	Feliz Airport	-29.44794	-51.29548
SIPG	Fazenda Água Preta Airport	-14.13759	-51.46953
SIPI	Alphacentro Helipad	-23.49810	-46.86231
SIPJ	Aero Parque Tupã Airport	-29.08499	-53.86499
SIPK	SESC Pantanal Airport	-16.49740	-56.42220
SIPL	Pista Aldeia Pykararankre	-7.45999	-52.65773
SIPM	Marrecão Heliport	-27.06636	-48.89133
SIPN	Fazenda Progresso Airport	-21.51601	-57.69055
SIPO	Sebastião José Pereira Airport	-14.92417	-41.95667
SIPP	Fazenda Musa do Norte Airstrip	-16.12369	-43.52028
SIPQ	Office Park Helipad	-8.25534	-34.94809
SIPR	Fazenda GAP São Pedro Airstrip	-30.02576	-56.28729
SIPS	Haras Forum Heliport	-19.65932	-44.14755
SIPT	Petrobrás Refinaria de Paulínea Replan Heliport	-22.73176	-47.13780
SIPU	Guatambu Piauí Airstrip	-10.59833	-44.38806
SIPV	Fazenda Santa Vitória-MT Airport	-11.42006	-55.81602
SIPX	Gramado Heliport	-22.90775	-47.00426
SIPY	Pista Aldeia Pykatô	-8.47513	-51.66342
SIPZ	Papaiz Heliport	-23.67638	-46.61821
SIQA	Fazenda Bela Vista Airport	-20.38818	-53.37344
SIQC	Fazenda Paraíso Airport	-19.16409	-52.99831
SIQD	Fazenda Estância Regina Airport	-20.64454	-54.79162
SIQE	Botelho Airport	-15.93747	-47.72664
SIQF	Recanto das Marés Heliport	-27.37801	-48.53082
SIQG	Fazenda Guanandy Airport	-21.88083	-55.53917
SIQH	Estância Ayrton Senna Airport	-22.65921	-54.82246
SIQI	Aerolis Airport	-30.53638	-50.46740
SIQJ	Morro do Chapéu II Airport	-14.95830	-55.80070
SIQK	Nova Odessa Airport	-22.78153	-47.33456
SIQL	Cacoal Tradição Helipad	-11.44167	-61.48083
SIQM	Morumbi Corporate Helipad	-23.62498	-46.70177
SIQN	Chica Doce Heliport	-4.04389	-38.32764
SIQP	Pedra Caída Heliport	-7.04105	-47.44315
SIQQ	José Bernardo Airport	-21.45813	-41.05163
SIQR	Fazenda Pioneira Airport	-12.10278	-52.43444
SIQS	Fazenda Terra do Sol Airport	-15.37507	-57.13108
SIQU	Alcoolvare Airport	-20.08639	-51.30947
SIQV	Fazenda Matão Airport	-12.89106	-58.57503
SIQW	Concrelagos Heliport	-21.19293	-41.90375
SIQX	Fazenda São Braz Airport	-9.37316	-35.53974
SIQY	Fazenda Amizade Airport	-12.62806	-55.94500
SIQZ	Fazenda Lagoa Serena Airport	-4.59817	-42.59221
SIRA	Fazenda Iracema Airport	-16.07949	-58.09733
SIRB	Mendes Heliport	-23.95979	-46.33564
SIRC	Rancho Sinuelo Airport	-22.11490	-57.05799
SIRD	Gaelo Airport	-29.97583	-51.62028
SIRE	Fazenda Retiro da Lagoa Heliport	-19.26604	-44.52214
SIRF	José Múcio Monteiro Airport	-8.63111	-35.27167
SIRG	Ninho Pássaro Heliport	-26.87264	-48.66648
SIRH	Fazenda Morada da Lua Airport	-18.26332	-54.31184
SIRI	Barra Grande Airport	-13.90608	-38.94080
SIRK	Hospital Pronto Socorro João XXIII Helipad	-19.92577	-43.93135
SIRL	Virgínia Lyra Heliport	-19.98248	-48.26490
SIRN	Fazenda Jaó Airport	-14.76914	-51.98574
SIRO	Maksoud Plaza Helipad	-23.56324	-46.65136
SIRP	All Park Polo Empresarial Heliport	-16.82516	-49.20348
SIRQ	Fazenda Ouro Verde Airport	-10.61524	-51.97951
SIRS	Fazenda São Sebastião Airport	-19.63652	-48.78925
SIRU	Condomínio Trio Ribeirão Helipad.	-21.19966	-47.80765
SIRV	Fazenda Morro Branco Airport	-16.11805	-58.76584
SIRW	Fazenda Serra Vermelha Airport	-6.87474	-45.30681
SIRX	Fazenda Santo Reis Airport	-15.28083	-57.79389
SIRY	Hiper Bergamini Heliport	-23.46583	-46.58190
SIRZ	Condomínio Faria Lima Pinheiros Heliport	-23.56943	-46.69120
SISA	Pista Aldeia Aukre	-7.69757	-51.87563
SISB	Basalto Base 6 Heliport	-23.00393	-47.08828
SISC	Senador Carlos Lyra Heliport	-19.95735	-47.76887
SISD	Fazenda São Sebastião Airport	-18.14522	-51.27381
SISF	Cifarma Heliport	-16.63107	-49.20073
SISH	Vega Heliport	-3.72023	-38.54248
SISI	Monte Sinai IV Helipad	-22.32464	-49.07503
SISJ	Fazenda São José do Piquiri Airport	-17.45598	-55.56373
SISK	Fazenda Cimal Airstrip	-18.86450	-52.04740
SISL	Fazenda Santa Lúcia Airport	-16.89474	-55.90672
SISM	Sérgio Miranda Airport	0.04017	-51.14941
SISN	Fazenda Valiosa Airport	-17.07261	-45.87482
SISO	Fazenda Santo Ambrósio Airport	-0.09167	-49.58055
SISP	Reobot Heliport	-23.15781	-46.66260
SISQ	Tino Heliport	-26.30639	-48.93333
SISR	Fazenda Reunidas Sococo Airport	-1.22408	-48.04148
SISS	Vô Amantino Airport	-11.66450	-55.23842
SIST	Zizico Heliport	-25.68365	-48.46035
SISV	Fazenda Promissão Airport	-13.89737	-57.10421
SISW	Fazenda Mato Grosso Airport	-13.82453	-59.16346
SISX	Santa Terezinha Airport	-19.37979	-56.05799
SISY	Piraquara Airport	-25.45099	-49.14220
SITA	Taiobeiras Municipal Airport	-15.77619	-42.19365
SITB	Fazenda Touro Branco Airport	-23.01328	-53.79062
SITC	Fazenda Colorado Airport	-13.13326	-55.44508
SITD	Fundação Santa Casa de Misericórdia do Pará Helipad	-1.43996	-48.48151
SITE	Telefônica Helipad	-23.56631	-46.64262
SITG	INTO Helipad	-22.89390	-43.21505
SITH	Fazenda Vitória Airport	-12.15086	-45.87033
SITJ	Estância Tejo Airport	-18.34500	-54.76717
SITK	Jomarca Helipad	-23.46739	-46.48592
SITL	Fazenda Figueira II Airport	-20.16728	-53.07066
SITM	Fazenda Bela Vista Airstrip	-21.41791	-51.89352
SITN	Torre Oscar Niemeyer Helipad	-22.94095	-43.17975
SITO	Berrini One Helipad	-23.59817	-46.69041
SITP	Sítio Santa Izabel Heliport	-23.60222	-47.27334
SITQ	Vivo S/A Helipad	-23.62037	-46.69904
SITR	Fazenda Tamboril Airport	-18.09941	-49.73703
SITS	Estância Indiana Airport	-13.13037	-55.98172
SITU	Fazenda Santa Genoveva Airport	-17.94412	-50.33924
SITV	Fazenda Serra Dourada Airport	-18.54503	-54.45941
SITW	Reserva Mangabeiras Heliport	-11.24890	-37.33639
SITX	Fazenda Chapéu de Pano Airport	-19.77445	-55.52167
SITZ	ITC Central Park I Helipad	-3.73928	-38.47331
SIUA	Águas Claras Airport	-30.11981	-50.85365
SIUB	Fazenda Uberaba Airport	-17.27532	-57.89687
SIUC	Fazenda Campo Grande Airport	-15.17881	-45.22429
SIUD	Montes Horere Helipad	-23.53853	-46.60758
SIUE	Grande Hotel São Pedro Heliport	-22.59893	-47.88110
SIUF	Fazenda São Francisco Airport	-10.15694	-53.70167
SIUG	Fazenda Santa Irene Airport	-22.49618	-51.90557
SIUI	ITH Helipad.	-21.78115	-43.36125
SIUJ	The One Office Tower Helipad.	-23.22000	-45.91059
SIUK	Cruz Heliport	-12.85718	-38.31696
SIUL	KL Aviação Agrícola Airport	-30.85896	-51.77373
SIUM	Fazenda Planeste Airport	-8.55611	-46.85000
SIUN	Helicentro Porto Itaguaí Heliport	-22.89104	-43.84363
SIUO	Fazenda Santa Adélia Airport	-10.72067	-52.27856
SIUP	Pousada Fazenda Virá Heliport	-25.38925	-50.54374
SIUQ	Fazenda Rancho Alegre Airport	-12.77587	-50.92649
SIUR	Fazenda Ribeirão Airport	-19.61001	-53.49605
SIUS	Fazenda Santana Airport	-11.21117	-45.84517
SIUU	Fazenda Santa Eulalia Airport	-16.51844	-57.04131
SIUV	Fazenda Vianmacel	-12.20905	-57.45374
SIUW	Comandante Milton Tosto Airport	-12.00606	-41.30494
SIUX	Quimigel Heliport	-22.96482	-47.32064
SIUZ	Pista Bom Jesus	-5.45389	-57.45515
SIVB	Helicentro Zona Sul Heliport	-19.98543	-43.96512
SIVC	Fazenda Iporanga Airport	-13.76006	-49.47787
SIVD	Agropecuária Santa Rita Airport	-19.00688	-55.00070
SIVE	Vokkan Vivapark Heliport	-27.16139	-48.60500
SIVG	Clube Aerodesportivo Selva Airport	-11.87601	-55.44444
SIVH	Sítio Santa Catarina Heliport	-20.70517	-47.88138
SIVI	Monte Sinai Heliport	-22.91273	-47.06413
SIVJ	Cirrus Sociedade Aerodesportiva Airport	-19.45107	-43.89978
SIVK	Fazenda Ilha Verde Airstrip	-17.28762	-55.89390
SIVL	Del Rio Helipad	-3.86553	-38.59275
SIVM	GOLD STAR Heliport	-20.90057	-49.78614
SIVN	Fazenda Sansara Airport	-16.60217	-43.77103
SIVO	Fazenda Malu Airport	-12.44806	-51.77417
SIVP	Bela Manhã Airport	-14.44162	-50.53584
SIVQ	Clube de Voo Aeroquadra Airport	-23.31422	-48.02980
SIVR	Fazenda Fortuna Airstrip	-9.14930	-56.91789
SIVS	Villa San Marco Helipad	-22.75086	-45.55380
SIVT	Chaperó Heliport	-22.84250	-43.76389
SIVU	João Moteiro Airport	-20.42291	-40.33248
SIVV	Fazenda Bororeo Airport	-16.93146	-56.22896
SIVW	Banaer de Jacupiranga Airport	-24.70962	-48.02283
SIVX	Cia. Brasileira de Alumínio Heliport	-23.53062	-47.26591
SIVY	Fazenda Vale do Boi II Airport	-11.67091	-52.09472
SIVZ	Mata-Fome Airport	-29.18710	-56.54395
SIWA	Fazenda Estrela do Aripuanã Airport	-10.74854	-59.37378
SIWB	Fazenda Sperafico Airport	-23.19047	-55.28986
SIWC	Asas do Cerrado Airstrip	-19.03306	-48.30689
SIWE	Nelson Pizzani Airport	-27.21270	-50.95650
SIWF	YBYTU Heliport	-22.73619	-45.77538
SIWG	Ycatu Heliport	-22.64184	-46.81282
SIWH	Francisco Lazaro da Silveira Airport	-18.48025	-47.22379
SIWI	Miriti Internacional Golfe Marina Helipad	-1.33855	-48.31868
SIWJ	Parque Ana Costa Helipad	-23.96366	-46.33154
SIWK	Pista Aldeia Moykarako	-7.43467	-51.81945
SIWL	Alceu Feldmann Heliport	-27.19059	-48.50570
SIWM	Magnum Residência Heliport	-23.51034	-47.57923
SIWN	Fazenda Vargem das Flores Airport	-17.84988	-49.58230
SIWP	Siframar Helipad	-27.11750	-48.60861
SIWQ	Fazenda Mateira Airport	-20.96167	-53.07051
SIWR	Fazenda Amazonas Airport	-13.79972	-50.48881
SIWS	Hotel Portobello Heliport	-22.94971	-44.07515
SIWT	Fazenda Santa Terezinha I	-10.36188	-50.61039
SIWU	Fazenda São Sebastião Airport	-19.35867	-56.41177
SIWV	Ten. Brig. Ar Waldir de Vasconcelos Airport	-22.98397	-43.37706
SIWW	Fazenda Barreiros Heliport	-23.76539	-45.34772
SIWX	Fazenda Comil Airport	-13.92610	-58.88329
SIWY	Fazenda Campo Augusta Airport	-17.51280	-55.77316
SIWZ	Fazenda Fazendinha Airport	-19.48113	-56.48453
SIXA	Fazenda União Suzanópolis Airport	-20.52989	-51.09604
SIXB	Fazenda Cambara Airport	-11.61913	-56.55698
SIXC	Embrase Helipad	-23.51056	-46.69295
SIXD	Fazenda da Paz Airport	-30.84473	-55.56605
SIXE	Aeroclube de Eldorado do Sul Airport	-30.05028	-51.44361
SIXF	Fazenda Lageado Airport	-20.99691	-52.16974
SIXG	Fazenda Pouso Alegre Airport	-18.03226	-47.46386
SIXH	Hospital Unimed Heliport	-26.28892	-48.84554
SIXI	Pista Aldeia Kokraymoro	-7.21035	-52.56951
SIXJ	Volare Helicentro Heliport	-20.16615	-44.91859
SIXK	Nossa Senhora do Carmo Airport	-23.16750	-54.20231
SIXL	Fazenda Barra do Triunfo Airport	-6.41597	-52.38103
SIXO	Fazenda Nossa Senhora de Fátima Airport	-13.98359	-59.65662
SIXP	Pretel 88 Heliport	-23.69050	-49.10327
SIXQ	Fazenda São João Airport	-23.84352	-55.43616
SIXR	Fazenda Santa Maria III Airport	-18.40208	-54.45190
SIXS	EZ Towers A Helipad	-23.62694	-46.70250
SIXV	Fazenda Rancho do Planalto Airport	-18.14529	-53.36347
SIXW	Cana Brava Heliport	-23.20965	-49.11388
SIXY	Lunender Têxtil Heliport	-26.47324	-48.99011
SIXZ	Colniza Airport	-9.44622	-59.19948
SIYA	CAT - Clube Aéreo Taquari Airport	-12.79156	-60.17162
SIYB	Comercial Aquidabã Helipad	-22.91108	-47.05513
SIYC	Cesaroni Heliport	-12.85925	-38.31706
SIYE	Fazenda Campo Hélio Airport	-19.09639	-55.56972
SIYF	Fazenda São José Airport	-18.23204	-52.29436
SIYG	Gorduras e Margarinas Especiais - GME Helipad	-3.71926	-38.47406
SIYH	Fazenda Cruzeiro Airport	-18.98194	-55.29183
SIYI	Fazenda Planalto Airport	-17.26191	-51.14652
SIYK	Fazenda Sorriso Metálico Airport	-17.45667	-48.21528
SIYL	Santuário Nacional de Nossa Senhora da Conceição Apare Heliport	-22.85389	-45.23778
SIYM	Fazenda Montesion Airport	-24.88141	-53.75477
SIYN	Recanto dos Mouras Airport	-7.76430	-37.59600
SIYO	Fazenda Goiás Barreiro Airport	-17.25556	-51.30639
SIYP	Empresarial Delman Helipad	-9.67388	-35.71855
SIYQ	Centro Empresarial Senado Helipad	-22.91065	-43.18618
SIYS	Fazenda Sertaneja Airport	-6.22581	-48.25193
SIYU	Edifício Ronaldo Sampaio Ferreira Heliport	-23.59944	-46.68056
SIYV	Mário Henrique Simonsen Heliport	-22.99697	-43.34655
SIYW	Fazenda Estrela Airstrip	-9.53720	-65.73135
SIYX	Fazenda Tereré Airstrip	-21.34139	-57.84754
SIYY	Briogold C1 Heliport	-11.00218	-39.29472
SIYZ	Condomínio Edifício Berrini 1681 Heliport	-23.61151	-46.69470
SIZB	Hospital São José Heliport	-22.42500	-42.98018
SIZC	Fazenda Cachoeira do Café Airport	-11.27088	-45.60784
SIZD	DZ47 Airstrip	-27.28808	-48.65771
SIZE	Coppersteel Bimetálicos Heliport	-22.99663	-47.12362
SIZF	Nossa Senhora das Graças Airport	-23.99500	-53.95611
SIZG	Fazenda Santo André II Airport	-12.63171	-57.29593
SIZH	Fazenda Vista Alegre Airport	-19.99306	-51.51417
SIZI	Fazenda Agrícola Godoy Airport	-17.61750	-47.52682
SIZJ	Fazenda Santa Zélia Heliport	-20.97953	-48.44718
SIZK	Fazenda Vera Cruz Airport	-14.87378	-52.11064
SIZL	Fazenda Lagoa	-22.74770	-49.84498
SIZM	Mocelin II Airport	-25.68459	-53.06747
SIZN	Fazenda Lagoa Nova Airstrip	-14.46387	-46.30412
SIZO	Calcário Vale do Araguaia Airport	-14.19030	-51.64390
SIZP	Gaúcha do Norte Airport	-13.15627	-53.25057
SIZQ	Fazenda Real Airport	-23.03667	-48.44111
SIZS	Agropecuária Equus Airport	-13.53666	-53.44062
SIZT	Taxaquara Golf Club Heliport	-23.52371	-47.08809
SIZU	Agrochapada Airport	-13.43465	-54.27654
SIZV	Sada Heliport	-19.96004	-44.11784
SIZW	Portal do Porto Helipad	-25.51422	-49.13133
SIZX	Inácio Luís do Nascimento Airport	-11.29660	-57.54950
SIZY	IMOCOP Heliport	-22.69598	-47.56184
SJAB	Helisul - Cataratas Heliport	-25.69278	-54.43260
SJAC	Fazenda Rio Preto Airport	-11.47151	-51.68892
SJAD	Tecno Bag Heliport	-22.75706	-45.10930
SJAE	Hospital Estadual Dr. Jayme Santos Neves Heliport	-20.20114	-40.22814
SJAF	Santo Antônio das Furnas Airport	-16.98069	-54.95490
SJAG	Fazenda Santa Cruz Heliport	-22.27332	-47.30799
SJAH	Fazenda Gesso Integral	-5.77389	-45.16472
SJAI	Fazenda Davilândia Airport	-13.18479	-48.75303
SJAJ	Estação Convention Center Helipad	-25.43893	-49.26779
SJAK	Aerobako Airport	-11.91725	-55.43445
SJAL	Lagoa Grande Airport	-13.40425	-41.01069
SJAM	Estância Lajota Heliport	-23.24858	-46.57112
SJAN	Grupo Santander Banespa - Panamericana Park Helipad	-23.65371	-46.72519
SJAO	Natura Heliport	-23.40368	-46.83114
SJAP	Fazenda Mrajan Heliport	-22.91418	-46.98486
SJAQ	Fazenda Renascença Airport	-16.11687	-46.35445
SJAR	Fazenda Bela Manhã Airport	-20.01768	-50.89367
SJAS	Fazenda São Roque Airport	-21.66917	-49.17306
SJAT	Monte Moriá Heliport	-22.88691	-46.87145
SJAU	Araguacema Airport	-8.83772	-49.55750
SJAV	Aerocéu Aviação Agrícola Airport	-18.38829	-52.65360
SJAW	Fazenda Citrícola Airport	-21.72468	-48.37715
SJAX	Helisul Afonso Pena Heliport	-25.53695	-49.17938
SJAY	Alphaville Araçagy Heliport	-2.47004	-44.17386
SJAZ	Fazenda Querubim Airport	-12.77040	-46.02349
SJBA	Fazenda Beatriz Airport	-21.48778	-53.61715
SJBB	Fazenda Bacaba Airport	-9.52519	-49.88900
SJBC	Fazenda União Airport	-8.98945	-51.21531
SJBD	Mundo Plaza Helipad	-12.97964	-38.46126
SJBE	Ortosíntese Helipad	-23.43887	-46.72443
SJBF	Fazed Santa Bárbara Airport	-14.61778	-44.18806
SJBG	Edifício Torre Almirante Heliport	-22.90957	-43.17818
SJBH	Fazenda Canaã Airport	-12.80062	-52.52672
SJBI	Edra Heliport	-22.44028	-47.69846
SJBJ	Guancan Helipad	-23.61305	-46.85149
SJBK	Iriri Airport	-5.67936	-54.24500
SJBL	Fazenda São José Heliport	-22.33056	-47.48899
SJBM	Fazenda Boa Vista Heliport	-23.36117	-47.56875
SJBN	Nossa Senhora Aparecida Airstrip	-7.35198	-50.37631
SJBO	EZ Towers B Helipad	-23.62720	-46.70183
SJBP	Atrium VI.com Heliport	-23.59548	-46.68747
SJBQ	CBMM Heliport	-19.67593	-46.90410
SJBR	Fazenda Santa Rita Airport	-12.24362	-48.97062
SJBS	São José dos Campos Helipad	-23.21144	-45.90048
SJBT	Fazenda Vera Lúcia Airport	-19.57506	-56.10051
SJBU	Fazenda Alto Jaborandir Airstrip	-14.67730	-45.98234
SJBV	Rio Verde/Mercosul Heliport	-25.45736	-49.46464
SJBW	Berge Vile Airport	-29.73078	-51.20916
SJBX	Severino Lopes Airport	-6.01883	-35.24128
SJBY	João Silva Airport	-3.65428	-45.34520
SJBZ	Fazenda Três Barras Airport	-18.95825	-51.11023
SJCA	Comandante Vittorio Bonomi Airport	-21.53218	-47.04727
SJCB	Classic Helipad	-23.51354	-46.73413
SJCC	Fazenda Serrana Airport	-13.93065	-46.23244
SJCD	Condomínio Vitassay Heliport	-23.30750	-47.66396
SJCE	Convem Heliport	-22.66019	-43.15839
SJCF	Fazenda Estrela D`Alva Airport	-13.19188	-52.31290
SJCG	Iate Clube de Santos - Angra dos Reis Heliport	-22.97785	-44.43358
SJCH	Fernando João Pereira dos Santos Filho Airport	-8.15749	-36.18131
SJCI	Cap PM Paulo José de Menezes Filho Heliport	-23.19497	-45.87458
SJCJ	Fazenda Carajás Airport	-13.40451	-58.77242
SJCK	Colombo I Heliport	-21.24779	-48.81014
SJCL	Comando Piloto Heliport	-21.61642	-46.87525
SJCM	Catuleve Airport	-3.93946	-38.37897
SJCN	Fazenda Jacuba Airport	-17.88187	-53.03897
SJCO	Castello 54 Heliport	-23.43088	-47.11180
SJCP	Fazenda São Roberto Airport	-17.06893	-50.84627
SJCQ	Fazenda Serra Azul Airport	-11.93550	-40.05070
SJCS	Fazenda Santa Cármen Airstrip	-9.71969	-65.14474
SJCT	3 Tentos CETEC Heliport	-28.38663	-53.25721
SJCU	SJ Agropecuária Airstrip	-13.69426	-45.88813
SJCV	Roots Heliport	-22.86502	-46.03671
SJCW	Jatapu Airport	-1.71205	-58.51120
SJCX	Fazenda Visual Heliport	-19.64215	-44.36405
SJCY	Estância Santa Rita Airport	-15.68009	-55.95603
SJCZ	Fazenda Cascata Airport	-11.62957	-55.90507
SJDA	Helicentro do Pontal	-23.01408	-43.50023
SJDB	Fazenda Santa Elisa Airport	-15.05587	-51.36399
SJDD	Jardim das Perdizes Helipad	-23.51980	-46.67964
SJDE	Fazenda União Airport	-22.64483	-54.09762
SJDF	Fazenda Futura Airport	-16.94681	-46.19462
SJDG	Jorge de Barros Carvalho Airport	-22.88750	-49.89139
SJDH	Fazenda Mãe d´água Heliport	-22.42853	-43.08656
SJDI	Fazenda Ipiranga	-22.91824	-53.06911
SJDJ	Fazenda São José Airport	-19.09539	-53.50391
SJDK	Oeste Plaza Shopping - MC Helipad	-20.88470	-51.36935
SJDL	Fazenda Paraíso Airport	-17.30238	-55.85278
SJDN	Fazenda Campo Alegre Airport	-19.45673	-55.74162
SJDO	Maroum Heliport	-23.82192	-45.37132
SJDP	My Way Heliport	-23.01534	-44.28783
SJDQ	Trade Tower Heliport	-22.89772	-47.04688
SJDS	M Dias Branco Airport	-3.91716	-38.48918
SJDT	Fazenda São Roque Airport	-19.51876	-55.31292
SJDU	Nossa Senhora do Loreto Airport	-29.72809	-56.96077
SJDW	Fazenda Canadá Airport	-22.12240	-57.29100
SJDX	Fazenda Bandeirantes Airport	-19.41281	-55.54993
SJDY	Fazenda da Barra Airport	-18.66305	-54.06861
SJDZ	Fazenda Canduá Airport	-15.83399	-46.57195
SJEA	Cadete 56-147 Santana Airport	-12.85086	-48.22683
SJEB	Milennium Office Park Helipad	-23.59296	-46.68964
SJEC	Eduardo Cordeiro de Araújo Airport	-31.68668	-52.46770
SJED	Metaneide Heliport	-3.84203	-38.59986
SJEE	Malwee Pomerode Helipad	-26.70646	-49.16372
SJEF	Fazenda Costa Rica Airport	-19.74775	-56.04291
SJEG	Estância Esmeralda Airport	-20.15958	-57.15880
SJEH	Clemente Verillo Airport	-22.10136	-48.22672
SJEI	New England Helipad	-23.55262	-46.66156
SJEJ	Fazenda Estrela Airport	3.36818	-61.21971
SJEK	Satélite Aviação Agrícola Airport	-13.54085	-52.20867
SJEM	Marcus Barbosa Empresarial Calhau Helipad	-2.49310	-44.27475
SJEN	Plá e Silva Airport	-33.14289	-52.97732
SJEO	Modelo II Heliport	-21.15237	-53.28148
SJEP	Parque do Peão Heliport	-20.50882	-48.59991
SJER	Fazenda Canadá Airport	-17.36004	-50.33843
SJES	Main Estate Helipad	-23.45809	-46.47165
SJET	Baltt Heliport	-26.79304	-48.67108
SJEU	Unifique Helipad	-26.81960	-49.27263
